question,answer,verdict_code,verdict_raw,reasoning,raw_output
What attack techniques are used by attack group 'G0019: Naikon'?,"The attack techniques used by attack group 'G0019: Naikon' are: 'T1016: System Network Configuration Discovery', 'T1018: Remote System Discovery', 'T1036.004: Masquerade Task or Service', 'T1036.005: Match Legitimate Name or Location', 'T1046: Network Service Discovery', 'T1047: Windows Management Instrumentation', 'T1053.005: Scheduled Task', 'T1078.002: Domain Accounts', 'T1137.006: Add-ins', 'T1204.002: Malicious File', 'T1518.001: Security Software Discovery', 'T1547.001: Registry Run Keys / Startup Folder', 'T1566.001: Spearphishing Attachment', 'T1574.002: DLL Side-Loading'",2,yes,"The answer provides a list of techniques used by the specified attack group, which is relevant and directly addresses the question. However, it lacks an explanation of what these techniques entail.","{
  ""reasoning"": ""The answer provides a list of techniques used by the specified attack group, which is relevant and directly addresses the question. However, it lacks an explanation of what these techniques entail."",
  ""verdict"": ""yes""
}"
Which tactics are used in attack technique 'T1087.001: Account Discovery: Local Account'? Name them all,1 tactic is used in attack technique 'T1087.001: Account Discovery: Local Account'. It is: Discovery,1,uncertain,"The answer correctly identifies that there is only one tactic associated with the given attack technique, but it does not specify what that tactic is.","{
  ""reasoning"": ""The answer correctly identifies that there is only one tactic associated with the given attack technique, but it does not specify what that tactic is."",
  ""verdict"": ""uncertain""
}"
What campaigns used attack technique 'T1059.001: PowerShell'?,"The campaigns that used attack technique 'T1059.001: PowerShell' were: 'C0001: Frankenstein', 'C0014: Operation Wocao', 'C0018: C0018', 'C0021: C0021', 'C0022: Operation Dream Job', 'C0024: SolarWinds Compromise', 'C0025: 2016 Ukraine Electric Power Attack', 'C0030: Triton Safety Instrumented System Attack', 'C0032: C0032', 'C0034: 2022 Ukraine Electric Power Attack'",0,no,"The answer provides a list of campaign names that are supposed to have used the 'T1059.001: PowerShell' attack technique. However, it lacks any explanation or context about the campaigns or the technique itself.","{
  ""reasoning"": ""The answer provides a list of campaign names that are supposed to have used the 'T1059.001: PowerShell' attack technique. However, it lacks any explanation or context about the campaigns or the technique itself."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1055.014: Process Injection: VDSO Hijacking'?,The parent technique of attack technique 'T1055.014: Process Injection: VDSO Hijacking' is 'T1055: Process Injection',2,yes,"The answer correctly identifies the parent technique as 'T1055: Process Injection' and provides the specific sub-technique 'T1055.014: Process Injection: VDSO Hijacking'. It is factual, accurate, and complete.","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1055: Process Injection' and provides the specific sub-technique 'T1055.014: Process Injection: VDSO Hijacking'. It is factual, accurate, and complete."",
  ""verdict"": ""yes""
}"
What software are used by attack group 'G0096: APT41'?,"The software used by attack group 'G0096: APT41' are: 'S0002: Mimikatz', 'S0006: pwdump', 'S0013: PlugX', 'S0020: China Chopper', 'S0021: Derusbi', 'S0032: gh0st RAT', 'S0039: Net', 'S0069: BLACKCOFFEE', 'S0073: ASPXSpy', 'S0095: ftp', 'S0097: Ping', 'S0100: ipconfig', 'S0104: netstat', 'S0105: dsquery', 'S0112: ROCKBOOT', 'S0154: Cobalt Strike', 'S0160: certutil', 'S0190: BITSAdmin', 'S0194: PowerSploit', 'S0225: sqlmap', 'S0363: Empire', 'S0385: njRAT', 'S0412: ZxShell', 'S0430: Winnti for Linux', 'S0443: MESSAGETAP', 'S0596: ShadowPad', 'S1051: KEYPLUG'",0,no,"The answer provides a list of software associated with the specified attack group, which is relevant to the question. However, it does not provide any context or explanation about the software or the attack group.","{
  ""reasoning"": ""The answer provides a list of software associated with the specified attack group, which is relevant to the question. However, it does not provide any context or explanation about the software or the attack group."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1542.005: Pre-OS Boot: TFTP Boot'? Name them all,"2 tactics are used in attack technique 'T1542.005: Pre-OS Boot: TFTP Boot'. They are: Defense Evasion, Persistence",0,no,"The answer correctly identifies the tactics used in the specified attack technique. However, it does not list the tactics explicitly, only mentions their names in text form.","{
  ""reasoning"": ""The answer correctly identifies the tactics used in the specified attack technique. However, it does not list the tactics explicitly, only mentions their names in text form."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0641: Kobalos'?,"The attack techniques used by software 'S0641: Kobalos' are: 'T1016: System Network Configuration Discovery', 'T1027: Obfuscated Files or Information', 'T1048: Exfiltration Over Alternative Protocol', 'T1056: Input Capture', 'T1059.004: Unix Shell', 'T1070.003: Clear Command History', 'T1070.006: Timestomp', 'T1074: Data Staged', 'T1082: System Information Discovery', 'T1090.003: Multi-hop Proxy', 'T1140: Deobfuscate/Decode Files or Information', 'T1205: Traffic Signaling', 'T1554: Compromise Host Software Binary', 'T1573.001: Symmetric Cryptography', 'T1573.002: Asymmetric Cryptography'",0,no,"The answer provides a list of attack techniques associated with the software 'S0641: Kobalos', which are relevant to the question. However, it does not explain what these techniques mean or how they are used by the software.","{
  ""reasoning"": ""The answer provides a list of attack techniques associated with the software 'S0641: Kobalos', which are relevant to the question. However, it does not explain what these techniques mean or how they are used by the software."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0357: Impacket'?,"The attack groups that used software 'S0357: Impacket' were: 'G0016: APT29', 'G0027: Threat Group-3390', 'G0034: Sandworm Team', 'G0035: Dragonfly', 'G0045: menuPass', 'G0059: Magic Hound', 'G0061: FIN8', 'G0125: HAFNIUM', 'G1016: FIN13', 'G1017: Volt Typhoon', 'G1021: Cinnamon Tempest'",0,no,"The answer provides a list of attack groups that have been associated with the use of the Impacket software, which is relevant to the question. However, it does not provide any context or explanation about the nature of the association or the specific actions these groups took using the software.","{
  ""reasoning"": ""The answer provides a list of attack groups that have been associated with the use of the Impacket software, which is relevant to the question. However, it does not provide any context or explanation about the nature of the association or the specific actions these groups took using the software."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1543: Create or Modify System Process'? Name them all,"2 tactics are used in attack technique 'T1543: Create or Modify System Process'. They are: Persistence, Privilege Escalation",0,no,The answer provides the correct tactics but does not specify them as 'T1543' tactics. It also does not mention the specific tactics used in 'T1543: Create or Modify System Process'.,"{
  ""reasoning"": ""The answer provides the correct tactics but does not specify them as 'T1543' tactics. It also does not mention the specific tactics used in 'T1543: Create or Modify System Process'."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0174: Responder'?,"The attack techniques used by software 'S0174: Responder' are: 'T1040: Network Sniffing', 'T1557.001: LLMNR/NBT-NS Poisoning and SMB Relay'",2,yes,"The answer provides the correct attack techniques used by the software 'S0174: Responder' as per the MITRE ATT&CK framework. It lists 'T1040: Network Sniffing' and 'T1557.001: LLMNR/NBT-NS Poisoning and SMB Relay', which are accurate and relevant to the question.","{
  ""reasoning"": ""The answer provides the correct attack techniques used by the software 'S0174: Responder' as per the MITRE ATT&CK framework. It lists 'T1040: Network Sniffing' and 'T1557.001: LLMNR/NBT-NS Poisoning and SMB Relay', which are accurate and relevant to the question."",
  ""verdict"": ""yes""
}"
What attack techniques are used by attack group 'G0006: APT1'?,"The attack techniques used by attack group 'G0006: APT1' are: 'T1003.001: LSASS Memory', 'T1005: Data from Local System', 'T1007: System Service Discovery', 'T1016: System Network Configuration Discovery', 'T1021.001: Remote Desktop Protocol', 'T1036.005: Match Legitimate Name or Location', 'T1049: System Network Connections Discovery', 'T1057: Process Discovery', 'T1059.003: Windows Command Shell', 'T1087.001: Local Account', 'T1114.001: Local Email Collection', 'T1114.002: Remote Email Collection', 'T1119: Automated Collection', 'T1135: Network Share Discovery', 'T1550.002: Pass the Hash', 'T1560.001: Archive via Utility', 'T1566.001: Spearphishing Attachment', 'T1566.002: Spearphishing Link', 'T1583.001: Domains', 'T1584.001: Domains', 'T1585.002: Email Accounts', 'T1588.001: Malware', 'T1588.002: Tool'",0,no,"The answer provides a list of techniques used by the specified attack group, which is relevant to the question. However, it lacks an explanation of what these techniques entail.","{
  ""reasoning"": ""The answer provides a list of techniques used by the specified attack group, which is relevant to the question. However, it lacks an explanation of what these techniques entail."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1614.001: System Location Discovery: System Language Discovery'? Name them all.,"The following 4 data components can be used to detect attack technique 'T1614.001: System Location Discovery: System Language Discovery': Command Execution, OS API Execution, Process Creation, Windows Registry Key Access",2,yes,The answer provides the correct number of data components and lists them accurately.,"{
  ""reasoning"": ""The answer provides the correct number of data components and lists them accurately."",
  ""verdict"": ""yes""
}"
What groups used attack technique 'T1114.001: Local Email Collection'?,"The groups that used attack technique 'T1114.001: Local Email Collection' are: 'G0006: APT1', 'G0059: Magic Hound', 'G0114: Chimera'",2,yes,"The answer provides specific group names associated with the attack technique, which is relevant and factual. However, it does not specify the source or context of this information.","{
  ""reasoning"": ""The answer provides specific group names associated with the attack technique, which is relevant and factual. However, it does not specify the source or context of this information."",
  ""verdict"": ""yes""
}"
What is the parent technique of attack technique 'T1595.002: Active Scanning: Vulnerability Scanning'?,The parent technique of attack technique 'T1595.002: Active Scanning: Vulnerability Scanning' is 'T1595: Active Scanning',2,yes,"The answer correctly identifies the parent technique as 'T1595: Active Scanning' and specifies the version 'T1595.002'. It is factual, accurate, and complete.","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1595: Active Scanning' and specifies the version 'T1595.002'. It is factual, accurate, and complete."",
  ""verdict"": ""yes""
}"
How many mitigation strategies can be used against attack technique 'T1547.013: Boot or Logon Autostart Execution: XDG Autostart Entries'? Name them all.,"The following 3 mitigation strategies mitigate attack technique 'T1547.013: Boot or Logon Autostart Execution: XDG Autostart Entries': M1033: Limit Software Installation, M1022: Restrict File and Directory Permissions, M1018: User Account Management",0,no,"The answer provides the correct number of mitigation strategies and lists them, but it does not specify how they mitigate the attack technique 'T1547.013'.","{
  ""reasoning"": ""The answer provides the correct number of mitigation strategies and lists them, but it does not specify how they mitigate the attack technique 'T1547.013'."",
  ""verdict"": ""no""
}"
What campaigns used software 'S0073: ASPXSpy'?,The campaigns that used software 'S0073: ASPXSpy' were: 'C0002: Night Dragon',1,uncertain,"The answer provides a specific campaign name but lacks context about the relationship between the campaign and the software, making it unclear if it's a direct use or a misattribution.","{
  ""reasoning"": ""The answer provides a specific campaign name but lacks context about the relationship between the campaign and the software, making it unclear if it's a direct use or a misattribution."",
  ""verdict"": ""uncertain""
}"
