question,answer,verdict_code,verdict_raw,reasoning,raw_output
What software procedures use attack technique 'T1543.004: Launch Daemon'?,"The software procedures that use attack technique 'T1543.004: Launch Daemon' are: 'S0352: OSX_OCEANLOTUS.D', 'S0451: LoudMiner', 'S0482: Bundlore', 'S0497: Dacls', 'S0584: AppleJeus', 'S0595: ThiefQuest', 'S0658: XCSSET', 'S0690: Green Lambert', 'S1105: COATHANGER'",0,no,"The answer provides a list of software procedures that use the attack technique 'T1543.004: Launch Daemon', but it does not provide any explanation or context about the technique or the procedures themselves.","{
  ""reasoning"": ""The answer provides a list of software procedures that use the attack technique 'T1543.004: Launch Daemon', but it does not provide any explanation or context about the technique or the procedures themselves."",
  ""verdict"": ""no""
}"
What software procedures use attack technique 'T1562.004: Disable or Modify System Firewall'?,"The software procedures that use attack technique 'T1562.004: Disable or Modify System Firewall' are: 'S0031: BACKSPACE', 'S0088: Kasidet', 'S0108: netsh', 'S0125: Remsec', 'S0132: H1N1', 'S0245: BADCALL', 'S0246: HARDRAIN', 'S0260: InvisiMole', 'S0263: TYPEFRAME', 'S0334: DarkComet', 'S0336: NanoCore', 'S0376: HOPLIGHT', 'S0385: njRAT', 'S0412: ZxShell', 'S0492: CookieMiner', 'S0531: Grandoreiro', 'S0687: Cyclops Blink', 'S1032: PyDCrypt'",2,yes,"{
  ""reasoning"": ""The answer provides a list of software procedures that use the attack technique 'T1562.004: Disable or Modify System Firewall', but it does not provide any additional context or expl...","{
  ""reasoning"": ""The answer provides a list of software procedures that use the attack technique 'T1562.004: Disable or Modify System Firewall', but it does not provide any additional context or explanation about the attack technique or the software procedures."",
  ""verdict"": ""yes"""
What attack techniques are used by software 'S0124: Pisloader'?,"The attack techniques used by software 'S0124: Pisloader' are: 'T1016: System Network Configuration Discovery', 'T1027: Obfuscated Files or Information', 'T1059.003: Windows Command Shell', 'T1071.004: DNS', 'T1082: System Information Discovery', 'T1083: File and Directory Discovery', 'T1105: Ingress Tool Transfer', 'T1132.001: Standard Encoding', 'T1547.001: Registry Run Keys / Startup Folder'",2,yes,"{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0124: Pisloader', but it does not provide any additional context or explanation about the software or its purpose.""...","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0124: Pisloader', but it does not provide any additional context or explanation about the software or its purpose."",
  ""verdict"": ""yes"""
What campaigns used attack technique 'T1102: Web Service'?,"The campaigns that used attack technique 'T1102: Web Service' were: 'C0005: Operation Spalax', 'C0017: C0017', 'C0027: C0027'",1,uncertain,"The answer provides specific campaign names that allegedly used the 'T1102: Web Service' attack technique, but lacks any additional context or evidence to support these claims.","{
  ""reasoning"": ""The answer provides specific campaign names that allegedly used the 'T1102: Web Service' attack technique, but lacks any additional context or evidence to support these claims."",
  ""verdict"": ""uncertain""
}"
What attack techniques are used by software 'S0434: Imminent Monitor'?,"The attack techniques used by software 'S0434: Imminent Monitor' are: 'T1021.001: Remote Desktop Protocol', 'T1027: Obfuscated Files or Information', 'T1041: Exfiltration Over C2 Channel', 'T1056.001: Keylogging', 'T1057: Process Discovery', 'T1059: Command and Scripting Interpreter', 'T1070.004: File Deletion', 'T1083: File and Directory Discovery', 'T1106: Native API', 'T1123: Audio Capture', 'T1125: Video Capture', 'T1140: Deobfuscate/Decode Files or Information', 'T1496: Resource Hijacking', 'T1555.003: Credentials from Web Browsers', 'T1562.001: Disable or Modify Tools', 'T1564.001: Hidden Files and Directories'",0,no,"The answer provides a list of attack techniques used by software 'S0434: Imminent Monitor', but it does not provide any context or explanation about the software itself, its purpose, or its potential impact.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0434: Imminent Monitor', but it does not provide any context or explanation about the software itself, its purpose, or its potential impact."",
  ""verdict"": ""no""
}"
What software are used by attack group 'G1020: Mustard Tempest'?,"The software used by attack group 'G1020: Mustard Tempest' are: 'S0154: Cobalt Strike', 'S1124: SocGholish'",0,no,"The answer provides specific software names, but it does not provide any additional context or information about the attack group 'G1020: Mustard Tempest', its purpose, or any other relevant details.","{
  ""reasoning"": ""The answer provides specific software names, but it does not provide any additional context or information about the attack group 'G1020: Mustard Tempest', its purpose, or any other relevant details."",
  ""verdict"": ""no""
}"
What attack techniques are used by attack group 'G0019: Naikon'?,"The attack techniques used by attack group 'G0019: Naikon' are: 'T1016: System Network Configuration Discovery', 'T1018: Remote System Discovery', 'T1036.004: Masquerade Task or Service', 'T1036.005: Match Legitimate Name or Location', 'T1046: Network Service Discovery', 'T1047: Windows Management Instrumentation', 'T1053.005: Scheduled Task', 'T1078.002: Domain Accounts', 'T1137.006: Add-ins', 'T1204.002: Malicious File', 'T1518.001: Security Software Discovery', 'T1547.001: Registry Run Keys / Startup Folder', 'T1566.001: Spearphishing Attachment', 'T1574.002: DLL Side-Loading'",0,no,"The answer provides a list of attack techniques used by the Naikon attack group, but it does not provide any additional context or explanation about the group itself, its motivations, or the impact of these techniques.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by the Naikon attack group, but it does not provide any additional context or explanation about the group itself, its motivations, or the impact of these techniques."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1087.001: Account Discovery: Local Account'? Name them all,1 tactic is used in attack technique 'T1087.001: Account Discovery: Local Account'. It is: Discovery,0,no,"{
  ""reasoning"": ""The answer is incomplete as it only mentions one tactic, but the question asks to name all tactics used in the attack technique."",
  ""verdict"": ""no""","{
  ""reasoning"": ""The answer is incomplete as it only mentions one tactic, but the question asks to name all tactics used in the attack technique."",
  ""verdict"": ""no"""
What campaigns used attack technique 'T1059.001: PowerShell'?,"The campaigns that used attack technique 'T1059.001: PowerShell' were: 'C0001: Frankenstein', 'C0014: Operation Wocao', 'C0018: C0018', 'C0021: C0021', 'C0022: Operation Dream Job', 'C0024: SolarWinds Compromise', 'C0025: 2016 Ukraine Electric Power Attack', 'C0030: Triton Safety Instrumented System Attack', 'C0032: C0032', 'C0034: 2022 Ukraine Electric Power Attack'",2,yes,"{
  ""reasoning"": ""The answer provides a list of campaigns that used the attack technique 'T1059.001: PowerShell', but it does not provide any additional context or explanation about the campaigns or t...","{
  ""reasoning"": ""The answer provides a list of campaigns that used the attack technique 'T1059.001: PowerShell', but it does not provide any additional context or explanation about the campaigns or the technique."",
  ""verdict"": ""yes"""
What is the parent technique of attack technique 'T1055.014: Process Injection: VDSO Hijacking'?,The parent technique of attack technique 'T1055.014: Process Injection: VDSO Hijacking' is 'T1055: Process Injection',2,yes,"{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1055: Process Injection', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes""","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1055: Process Injection', but it does not provide any additional context or explanation."",
  ""verdict"": ""yes"""
What software are used by attack group 'G0096: APT41'?,"The software used by attack group 'G0096: APT41' are: 'S0002: Mimikatz', 'S0006: pwdump', 'S0013: PlugX', 'S0020: China Chopper', 'S0021: Derusbi', 'S0032: gh0st RAT', 'S0039: Net', 'S0069: BLACKCOFFEE', 'S0073: ASPXSpy', 'S0095: ftp', 'S0097: Ping', 'S0100: ipconfig', 'S0104: netstat', 'S0105: dsquery', 'S0112: ROCKBOOT', 'S0154: Cobalt Strike', 'S0160: certutil', 'S0190: BITSAdmin', 'S0194: PowerSploit', 'S0225: sqlmap', 'S0363: Empire', 'S0385: njRAT', 'S0412: ZxShell', 'S0430: Winnti for Linux', 'S0443: MESSAGETAP', 'S0596: ShadowPad', 'S1051: KEYPLUG'",0,no,"The answer provides a list of software used by attack group 'G0096: APT41', but it does not provide any explanation or context about the software or the group.","{
  ""reasoning"": ""The answer provides a list of software used by attack group 'G0096: APT41', but it does not provide any explanation or context about the software or the group."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1542.005: Pre-OS Boot: TFTP Boot'? Name them all,"2 tactics are used in attack technique 'T1542.005: Pre-OS Boot: TFTP Boot'. They are: Defense Evasion, Persistence",0,no,"The answer correctly identifies the attack technique and mentions two tactics, but does not provide the specific tactics used in 'T1542.005: Pre-OS Boot: TFTP Boot'.","{
  ""reasoning"": ""The answer correctly identifies the attack technique and mentions two tactics, but does not provide the specific tactics used in 'T1542.005: Pre-OS Boot: TFTP Boot'."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0641: Kobalos'?,"The attack techniques used by software 'S0641: Kobalos' are: 'T1016: System Network Configuration Discovery', 'T1027: Obfuscated Files or Information', 'T1048: Exfiltration Over Alternative Protocol', 'T1056: Input Capture', 'T1059.004: Unix Shell', 'T1070.003: Clear Command History', 'T1070.006: Timestomp', 'T1074: Data Staged', 'T1082: System Information Discovery', 'T1090.003: Multi-hop Proxy', 'T1140: Deobfuscate/Decode Files or Information', 'T1205: Traffic Signaling', 'T1554: Compromise Host Software Binary', 'T1573.001: Symmetric Cryptography', 'T1573.002: Asymmetric Cryptography'",0,no,"The answer provides a list of attack techniques used by software 'S0641: Kobalos', but it does not provide any context or explanation about the software or its purpose.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by software 'S0641: Kobalos', but it does not provide any context or explanation about the software or its purpose."",
  ""verdict"": ""no""
}"
What attack groups used software 'S0357: Impacket'?,"The attack groups that used software 'S0357: Impacket' were: 'G0016: APT29', 'G0027: Threat Group-3390', 'G0034: Sandworm Team', 'G0035: Dragonfly', 'G0045: menuPass', 'G0059: Magic Hound', 'G0061: FIN8', 'G0125: HAFNIUM', 'G1016: FIN13', 'G1017: Volt Typhoon', 'G1021: Cinnamon Tempest'",2,yes,"{
  ""reasoning"": ""The answer provides a list of attack groups that used the software 'S0357: Impacket', but it does not provide any additional context or explanation about the software or the attack g...","{
  ""reasoning"": ""The answer provides a list of attack groups that used the software 'S0357: Impacket', but it does not provide any additional context or explanation about the software or the attack groups."",
  ""verdict"": ""yes"""
Which tactics are used in attack technique 'T1543: Create or Modify System Process'? Name them all,"2 tactics are used in attack technique 'T1543: Create or Modify System Process'. They are: Persistence, Privilege Escalation",0,no,"The answer correctly identifies the attack technique 'T1543: Create or Modify System Process' and mentions two tactics, but it does not provide a clear explanation of what these tactics are or how they are used in the context of the attack technique.","{
  ""reasoning"": ""The answer correctly identifies the attack technique 'T1543: Create or Modify System Process' and mentions two tactics, but it does not provide a clear explanation of what these tactics are or how they are used in the context of the attack technique."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S0174: Responder'?,"The attack techniques used by software 'S0174: Responder' are: 'T1040: Network Sniffing', 'T1557.001: LLMNR/NBT-NS Poisoning and SMB Relay'",0,no,"The answer provides two specific attack techniques used by the software 'S0174: Responder', which are factual and relevant to the question. However, it does not provide a comprehensive list of all attack techniques used by the software.","{
  ""reasoning"": ""The answer provides two specific attack techniques used by the software 'S0174: Responder', which are factual and relevant to the question. However, it does not provide a comprehensive list of all attack techniques used by the software."",
  ""verdict"": ""no""
}"
What attack techniques are used by attack group 'G0006: APT1'?,"The attack techniques used by attack group 'G0006: APT1' are: 'T1003.001: LSASS Memory', 'T1005: Data from Local System', 'T1007: System Service Discovery', 'T1016: System Network Configuration Discovery', 'T1021.001: Remote Desktop Protocol', 'T1036.005: Match Legitimate Name or Location', 'T1049: System Network Connections Discovery', 'T1057: Process Discovery', 'T1059.003: Windows Command Shell', 'T1087.001: Local Account', 'T1114.001: Local Email Collection', 'T1114.002: Remote Email Collection', 'T1119: Automated Collection', 'T1135: Network Share Discovery', 'T1550.002: Pass the Hash', 'T1560.001: Archive via Utility', 'T1566.001: Spearphishing Attachment', 'T1566.002: Spearphishing Link', 'T1583.001: Domains', 'T1584.001: Domains', 'T1585.002: Email Accounts', 'T1588.001: Malware', 'T1588.002: Tool'",0,no,"The answer provides a list of attack techniques used by APT1, but it does not provide any context or explanation about the attack group 'G0006: APT1'.","{
  ""reasoning"": ""The answer provides a list of attack techniques used by APT1, but it does not provide any context or explanation about the attack group 'G0006: APT1'."",
  ""verdict"": ""no""
}"
